History
Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
15.11.2022 09:45:00,17.11.2022 15:04:12,NZDCAD,Sell,0.02,0.00000,0.81192,0.81582,0.81316,26.6,3.73,02:05:19:12,0.35%
14.11.2022 20:15:00,17.11.2022 15:04:08,AUDCAD,Sell,0.02,0.00000,0.88860,0.89222,0.88987,23.5,3.31,02:18:49:08,0.31%
14.11.2022 17:45:01,17.11.2022 15:04:04,AUDCAD,Sell,0.02,0.00000,0.88943,0.89117,0.88975,14.2,1.92,02:21:19:03,0.18%
15.11.2022 09:30:00,17.11.2022 15:00:00,NZDCAD,Sell,0.02,0.00000,0.81257,0.81522,0.81386,13.6,1.79,02:05:30:00,0.17%
14.11.2022 17:30:00,17.11.2022 14:48:47,AUDCAD,Sell,0.02,0.00000,0.88976,0.89038,0.88976,6.2,0.73,02:21:18:47,0.07%
14.11.2022 17:30:01,17.11.2022 14:46:06,AUDCAD,Sell,0.02,0.00000,0.88987,0.89037,0.88984,5.3,0.59,02:21:16:05,0.06%
14.11.2022 17:45:00,17.11.2022 14:38:02,AUDCAD,Sell,0.02,0.00000,0.89081,0.89120,0.89080,4.0,0.40,02:20:53:02,0.04%
14.11.2022 19:45:00,17.11.2022 14:32:32,AUDCAD,Sell,0.02,0.00000,0.89150,0.89198,0.89147,5.1,0.56,02:18:47:32,0.05%
15.11.2022 09:30:01,17.11.2022 14:30:01,NZDCAD,Sell,0.02,0.00000,0.81350,0.81521,0.81493,2.8,0.18,02:05:00:00,0.02%
15.11.2022 09:30:00,17.11.2022 14:29:32,NZDCAD,Sell,0.02,0.00000,0.81464,0.81521,0.81463,5.8,0.63,02:04:59:32,0.06%
15.11.2022 12:30:03,17.11.2022 12:37:57,NZDCAD,Sell,0.02,0.00000,0.81547,0.81684,0.81547,13.7,1.81,02:00:07:54,0.17%
14.11.2022 20:15:00,17.11.2022 12:36:46,AUDCAD,Sell,0.02,0.00000,0.89194,0.89222,0.89177,4.5,0.48,02:16:21:46,0.05%
15.11.2022 09:15:00,17.11.2022 12:36:46,AUDCAD,Sell,0.02,0.00000,0.89201,0.89389,0.89177,21.2,3.01,02:03:21:46,0.29%
15.11.2022 12:30:02,17.11.2022 12:35:39,NZDCAD,Sell,0.02,0.00000,0.81607,0.81683,0.81606,7.7,0.92,02:00:05:37,0.09%
15.11.2022 12:45:00,17.11.2022 12:15:02,NZDCAD,Sell,0.01,0.00000,0.81621,0.81736,0.81680,5.6,0.31,01:23:30:02,0.03%
15.11.2022 09:15:01,17.11.2022 12:12:18,AUDCAD,Sell,0.02,0.00000,0.89316,0.89377,0.89316,6.1,0.74,02:02:57:17,0.07%
15.11.2022 09:15:01,17.11.2022 11:45:01,AUDCAD,Sell,0.02,0.00000,0.89337,0.89388,0.89369,1.9,0.12,02:02:30:00,0.01%
15.11.2022 09:30:00,17.11.2022 11:45:01,AUDCAD,Sell,0.02,0.00000,0.89241,0.89477,0.89370,10.7,1.43,02:02:15:01,0.14%
15.11.2022 14:45:00,17.11.2022 11:37:46,NZDCAD,Sell,0.02,0.00000,0.81754,0.81790,0.81754,3.6,0.30,01:20:52:46,0.03%
15.11.2022 09:45:00,17.11.2022 05:14:53,AUDCAD,Sell,0.01,0.00000,0.89499,0.89540,0.89496,4.4,0.23,01:19:29:53,0.02%
15.11.2022 10:00:00,16.11.2022 15:30:01,AUDCAD,Sell,0.01,0.00000,0.89516,0.89620,0.89609,1.1,0.03,01:05:30:01,0.00%
15.11.2022 10:00:00,16.11.2022 06:15:02,AUDCAD,Sell,0.01,0.00000,0.89504,0.89613,0.89593,2.0,0.10,00:20:15:02,0.01%
15.11.2022 18:00:00,16.11.2022 06:15:01,AUDCAD,Sell,0.03,0.00000,0.89504,0.90071,0.89591,48.0,10.69,00:12:15:01,1.03%
14.11.2022 19:45:00,16.11.2022 02:32:27,NZDCAD,Sell,0.05,0.00000,0.81602,0.81180,0.81602,-42.2,-16.21,01:06:47:27,-1.57%
15.11.2022 09:45:02,16.11.2022 02:32:27,NZDCAD,Sell,0.05,0.00000,0.81602,0.81575,0.81602,-2.7,-1.25,00:16:47:25,-0.12%
15.11.2022 18:00:02,16.11.2022 02:32:27,NZDCAD,Sell,0.10,0.00000,0.81602,0.81891,0.81602,28.9,21.26,00:08:32:25,2.10%
11.11.2022 11:00:00,11.11.2022 11:14:39,AUDCAD,Sell,0.05,0.00000,0.88585,0.88689,0.88585,10.4,3.78,00:00:14:39,0.37%
11.11.2022 07:30:00,11.11.2022 08:31:09,AUDCAD,Sell,0.05,0.00000,0.88327,0.88431,0.88323,10.8,3.93,00:01:01:09,0.38%
10.11.2022 17:30:00,11.11.2022 02:39:13,AUDCAD,Sell,0.05,0.00000,0.87996,0.87869,0.87992,-12.3,-4.79,00:09:09:13,-0.47%
10.11.2022 23:15:00,11.11.2022 02:39:13,AUDCAD,Sell,0.05,0.00000,0.87996,0.88233,0.87992,24.1,8.84,00:03:24:13,0.87%
10.11.2022 15:52:51,10.11.2022 15:58:05,NZDCAD,Sell,0.05,0.00000,0.79791,0.79890,0.79790,10.0,3.61,00:00:05:14,0.36%
10.11.2022 15:45:01,10.11.2022 15:52:51,AUDCAD,Sell,0.05,0.00000,0.87556,0.87660,0.87556,10.4,3.74,00:00:07:50,0.37%
09.11.2022 11:15:01,09.11.2022 17:04:16,NZDCAD,Buy,0.05,0.00000,0.79546,0.79657,0.79549,-10.8,-4.14,00:05:49:15,-0.41%
09.11.2022 14:00:00,09.11.2022 17:04:16,NZDCAD,Buy,0.05,0.00000,0.79546,0.79327,0.79549,22.2,8.14,00:03:04:16,0.81%
08.11.2022 10:00:01,08.11.2022 10:06:08,NZDCAD,Buy,0.05,0.00000,0.79932,0.79828,0.79933,10.5,3.76,00:00:06:07,0.37%
07.11.2022 16:15:00,07.11.2022 17:23:24,AUDCAD,Sell,0.05,0.00000,0.87326,0.87430,0.87326,10.4,3.72,00:01:08:24,0.37%
04.11.2022 09:57:39,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-59.56,00:00:00:00,-
04.11.2022 05:45:00,04.11.2022 09:11:34,AUDCAD,Sell,0.02,0.00000,0.86629,0.86733,0.86627,10.6,1.50,00:03:26:34,0.14%
03.11.2022 18:00:02,04.11.2022 06:26:01,AUDCAD,Buy,0.02,0.00000,0.86899,0.86409,0.86704,29.5,4.19,00:12:25:59,0.40%
03.11.2022 18:00:01,04.11.2022 06:25:56,AUDCAD,Buy,0.02,0.00000,0.86844,0.86412,0.86706,29.4,4.18,00:12:25:55,0.40%
03.11.2022 18:00:01,04.11.2022 06:25:52,AUDCAD,Buy,0.02,0.00000,0.86882,0.86412,0.86710,29.8,4.24,00:12:25:51,0.41%
03.11.2022 18:00:00,04.11.2022 06:25:48,AUDCAD,Buy,0.02,0.00000,0.86872,0.86413,0.86713,30.0,4.26,00:12:25:48,0.41%
03.11.2022 18:00:00,04.11.2022 06:13:01,AUDCAD,Buy,0.02,0.00000,0.86796,0.86407,0.86797,39.0,5.58,00:12:13:01,0.54%
03.11.2022 18:00:01,04.11.2022 05:45:01,AUDCAD,Buy,0.02,0.00000,0.86804,0.86409,0.86729,32.0,4.55,00:11:45:00,0.44%
03.11.2022 18:00:00,03.11.2022 20:32:50,AUDCAD,Buy,0.02,0.00000,0.86515,0.86411,0.86515,10.4,1.46,00:02:32:50,0.14%
03.11.2022 15:00:00,03.11.2022 15:08:37,NZDCAD,Buy,0.02,0.00000,0.79355,0.79251,0.79355,10.4,1.46,00:00:08:37,0.14%
03.11.2022 11:30:00,03.11.2022 14:18:24,AUDCAD,Buy,0.02,0.00000,0.86780,0.86676,0.86780,10.4,1.46,00:02:48:24,0.14%
03.11.2022 09:45:00,03.11.2022 10:45:03,AUDCAD,Buy,0.02,0.00000,0.86884,0.86780,0.86884,10.4,1.47,00:01:00:03,0.14%
03.11.2022 01:45:00,03.11.2022 03:24:14,AUDCAD,Buy,0.02,0.00000,0.87002,0.86898,0.87004,10.6,1.49,00:01:39:14,0.15%
02.11.2022 11:30:00,03.11.2022 02:22:01,NZDCAD,Sell,0.02,0.00000,0.79519,0.80014,0.79703,31.1,4.35,00:14:52:01,0.43%
02.11.2022 11:30:00,02.11.2022 21:24:35,NZDCAD,Sell,0.02,0.00000,0.79666,0.80014,0.79666,34.8,5.03,00:09:54:35,0.50%
02.11.2022 20:15:01,02.11.2022 21:23:25,NZDCAD,Sell,0.02,0.00000,0.79761,0.80222,0.79741,48.1,6.98,00:01:08:24,0.69%
02.11.2022 10:00:01,02.11.2022 21:23:08,NZDCAD,Sell,0.02,0.00000,0.79789,0.79893,0.79786,10.7,1.52,00:11:23:07,0.15%
02.11.2022 20:15:00,02.11.2022 21:21:09,NZDCAD,Sell,0.02,0.00000,0.79823,0.80224,0.79821,40.3,5.84,00:01:06:09,0.58%
01.11.2022 13:22:46,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-3.60,00:00:00:00,-
01.11.2022 05:00:00,01.11.2022 05:30:02,AUDCAD,Sell,0.02,0.00000,0.87446,0.87550,0.87403,14.7,2.12,00:00:30:02,0.21%
27.10.2022 19:16:54,01.11.2022 04:55:21,AUDCAD,Buy,0.02,0.00000,0.87538,0.87678,0.87538,-14.0,-2.35,04:09:38:27,-0.24%
28.10.2022 11:15:00,01.11.2022 04:55:21,AUDCAD,Buy,0.02,0.00000,0.87538,0.87264,0.87538,27.4,3.83,03:17:40:21,0.38%
27.10.2022 14:46:21,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-54.14,00:00:00:00,-
26.10.2022 18:45:01,27.10.2022 14:42:29,AUDCAD,Sell,0.02,0.00000,0.87526,0.88222,0.87759,46.3,6.67,00:19:57:28,0.64%
26.10.2022 18:45:00,27.10.2022 14:42:28,AUDCAD,Sell,0.02,0.00000,0.87496,0.88224,0.87764,46.0,6.63,00:19:57:28,0.64%
26.10.2022 17:15:00,27.10.2022 14:42:27,AUDCAD,Sell,0.02,0.00000,0.87467,0.88108,0.87760,34.8,4.99,00:21:27:27,0.48%
26.10.2022 17:15:00,27.10.2022 14:42:25,AUDCAD,Sell,0.08,0.00000,0.87724,0.88108,0.87768,34.0,19.47,00:21:27:25,1.92%
26.10.2022 10:45:00,27.10.2022 14:42:24,AUDCAD,Sell,0.04,0.00000,0.87724,0.87661,0.87763,-10.2,-3.25,01:03:57:24,-0.32%
26.10.2022 09:30:00,27.10.2022 14:42:23,AUDCAD,Sell,0.02,0.00000,0.87724,0.87280,0.87765,-48.5,-7.26,01:05:12:23,-0.71%
25.10.2022 16:30:00,27.10.2022 14:42:22,AUDCAD,Sell,0.02,0.00000,0.87724,0.86931,0.87766,-83.5,-12.44,01:22:12:22,-1.20%
26.10.2022 14:00:00,26.10.2022 23:30:06,AUDNZD,Sell,0.02,0.00000,1.11118,1.11701,1.11318,38.3,4.42,00:09:30:06,0.43%
26.10.2022 14:00:01,26.10.2022 23:30:00,AUDNZD,Sell,0.02,0.00000,1.11096,1.11699,1.11321,37.8,4.36,00:09:29:59,0.42%
26.10.2022 14:00:01,26.10.2022 23:29:55,AUDNZD,Sell,0.02,0.00000,1.11205,1.11702,1.11322,38.0,4.39,00:09:29:54,0.43%
26.10.2022 12:00:00,26.10.2022 23:29:50,AUDNZD,Sell,0.02,0.00000,1.11167,1.11674,1.11319,35.5,4.10,00:11:29:50,0.40%
26.10.2022 11:30:00,26.10.2022 23:29:44,AUDNZD,Sell,0.02,0.00000,1.11141,1.11642,1.11319,32.3,3.72,00:11:59:44,0.37%
25.10.2022 12:45:00,25.10.2022 13:53:52,NZDCAD,Buy,0.02,0.00000,0.78083,0.77979,0.78053,7.4,1.02,00:01:08:52,0.10%
25.10.2022 06:45:01,25.10.2022 08:49:55,NZDCAD,Sell,0.02,0.00000,0.78247,0.78351,0.78247,10.4,1.47,00:02:04:54,0.14%
24.10.2022 11:15:16,24.10.2022 17:32:09,NZDCAD,Buy,0.01,0.00000,0.78151,0.78282,0.78152,-13.0,-0.97,00:06:16:53,-0.10%
24.10.2022 15:00:00,24.10.2022 17:32:09,NZDCAD,Buy,0.01,0.00000,0.78151,0.77914,0.78152,23.8,1.71,00:02:32:09,0.17%
24.10.2022 11:15:00,24.10.2022 14:48:20,AUDCAD,Buy,0.01,0.00000,0.86539,0.86435,0.86521,8.6,0.60,00:03:33:20,0.06%
24.10.2022 09:15:00,24.10.2022 11:19:52,AUDNZD,Buy,0.02,0.00000,1.10699,1.10366,1.10455,8.9,0.96,00:02:04:52,0.09%
24.10.2022 09:15:00,24.10.2022 11:19:47,AUDNZD,Buy,0.02,0.00000,1.10656,1.10364,1.10438,7.4,0.79,00:02:04:47,0.08%
24.10.2022 02:45:00,24.10.2022 06:53:15,AUDNZD,Buy,0.02,0.00000,1.10785,1.10428,1.10492,6.4,0.68,00:04:08:15,0.07%
24.10.2022 02:45:00,24.10.2022 02:49:51,AUDNZD,Buy,0.01,0.00000,1.10546,1.10440,1.10549,10.9,0.60,00:00:04:51,0.06%
24.10.2022 01:00:03,24.10.2022 01:16:56,NZDCAD,Sell,0.01,0.00000,0.78653,0.78756,0.78653,10.3,0.73,00:00:16:53,0.07%
21.10.2022 23:00:00,24.10.2022 01:13:40,AUDCAD,Sell,0.01,0.00000,0.87042,0.87148,0.87042,10.6,0.74,02:02:13:40,0.07%
21.10.2022 19:00:16,21.10.2022 19:19:02,NZDCAD,Sell,0.01,0.00000,0.78550,0.78653,0.78547,10.6,0.75,00:00:18:46,0.07%
21.10.2022 19:00:00,21.10.2022 19:17:34,AUDCAD,Sell,0.01,0.00000,0.86951,0.87056,0.86951,10.5,0.74,00:00:17:34,0.07%
21.10.2022 17:00:00,21.10.2022 17:28:05,AUDCAD,Sell,0.01,0.00000,0.86591,0.86696,0.86589,10.7,0.74,00:00:28:05,0.07%
21.10.2022 15:00:00,21.10.2022 16:01:05,AUDCAD,Buy,0.01,0.00000,0.86265,0.86161,0.86265,10.4,0.74,00:01:01:05,0.07%
21.10.2022 15:15:01,21.10.2022 15:57:33,NZDCAD,Buy,0.01,0.00000,0.77742,0.77639,0.77746,10.7,0.75,00:00:42:32,0.07%
20.10.2022 17:30:00,20.10.2022 19:41:51,AUDCAD,Sell,0.01,0.00000,0.86676,0.86781,0.86676,10.5,0.74,00:02:11:51,0.07%
20.10.2022 13:45:32,20.10.2022 15:47:28,NZDCAD,Sell,0.01,0.00000,0.78042,0.78146,0.78042,10.4,0.73,00:02:01:56,0.07%
20.10.2022 13:45:00,20.10.2022 15:47:09,AUDCAD,Sell,0.01,0.00000,0.86395,0.86500,0.86395,10.5,0.73,00:02:02:09,0.07%
19.10.2022 18:00:00,20.10.2022 06:12:28,AUDNZD,Buy,0.02,0.00000,1.10832,1.10661,1.10758,9.7,0.82,00:12:12:28,0.08%
19.10.2022 18:00:01,20.10.2022 06:12:24,AUDNZD,Buy,0.02,0.00000,1.10896,1.10655,1.10759,10.4,0.90,00:12:12:23,0.09%
19.10.2022 18:00:01,20.10.2022 06:12:20,AUDNZD,Buy,0.02,0.00000,1.10858,1.10664,1.10761,9.7,0.83,00:12:12:19,0.08%
19.10.2022 18:00:00,20.10.2022 06:00:01,AUDNZD,Buy,0.02,0.00000,1.10836,1.10660,1.10741,8.1,0.64,00:12:00:01,0.06%
19.10.2022 19:00:00,20.10.2022 05:57:43,AUDNZD,Buy,0.02,0.00000,1.10760,1.10656,1.10760,10.4,0.90,00:10:57:43,0.09%
17.10.2022 08:21:17,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-12.81,00:00:00:00,-
14.10.2022 03:30:00,14.10.2022 07:45:00,AUDNZD,Buy,0.02,0.00000,1.11905,1.11585,1.11797,21.2,2.35,00:04:15:00,0.23%
13.10.2022 14:30:03,13.10.2022 16:06:13,AUDNZD,Buy,0.02,0.00000,1.12139,1.11706,1.11949,24.3,2.64,00:01:36:10,0.26%
11.10.2022 13:15:00,13.10.2022 04:29:01,AUDNZD,Buy,0.02,0.00000,1.12036,1.12268,1.12036,-23.2,-2.94,01:15:14:01,-0.29%
12.10.2022 17:30:00,13.10.2022 04:29:01,AUDNZD,Buy,0.04,0.00000,1.12036,1.11830,1.12036,20.6,4.09,00:10:59:01,0.41%
10.10.2022 18:00:00,11.10.2022 05:37:02,AUDCAD,Buy,0.02,0.00000,0.86853,0.86432,0.86656,22.4,3.12,00:11:37:02,0.31%
10.10.2022 11:45:00,11.10.2022 03:29:27,AUDCAD,Buy,0.02,0.00000,0.86798,0.86549,0.86802,25.3,3.55,00:15:44:27,0.36%
30.09.2022 10:57:13,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-146.04,00:00:00:00,-
28.09.2022 05:45:01,28.09.2022 12:04:56,AUDNZD,Sell,0.02,0.00000,1.13974,1.14726,1.14172,55.4,6.15,00:06:19:55,0.54%
28.09.2022 05:15:00,28.09.2022 12:04:53,NZDCAD,Buy,0.02,0.00000,0.77624,0.77052,0.77153,10.1,1.42,00:06:49:53,0.12%
28.09.2022 05:30:00,28.09.2022 12:04:49,NZDCAD,Buy,0.02,0.00000,0.77583,0.76887,0.77163,27.6,3.96,00:06:34:49,0.35%
28.09.2022 05:30:00,28.09.2022 12:04:45,NZDCAD,Buy,0.02,0.00000,0.77489,0.76886,0.77162,27.6,3.96,00:06:34:45,0.35%
28.09.2022 05:30:01,28.09.2022 12:04:41,NZDCAD,Buy,0.02,0.00000,0.77656,0.76886,0.77162,27.6,3.96,00:06:34:40,0.35%
28.09.2022 05:30:01,28.09.2022 12:04:38,NZDCAD,Buy,0.02,0.00000,0.77549,0.76888,0.77157,26.9,3.86,00:06:34:37,0.34%
28.09.2022 06:00:00,28.09.2022 12:04:34,NZDCAD,Buy,0.02,0.00000,0.77636,0.76854,0.77165,31.1,4.47,00:06:04:34,0.40%
26.09.2022 23:30:00,27.09.2022 08:14:35,AUDNZD,Sell,0.02,0.00000,1.14012,1.14595,1.14139,45.6,5.11,00:08:44:35,0.46%
26.09.2022 23:30:00,27.09.2022 08:14:31,AUDNZD,Sell,0.02,0.00000,1.14065,1.14593,1.14139,45.4,5.09,00:08:44:31,0.46%
26.09.2022 22:15:00,27.09.2022 08:14:28,AUDNZD,Sell,0.02,0.00000,1.13996,1.14556,1.14138,41.8,4.68,00:09:59:28,0.42%
26.09.2022 22:00:00,27.09.2022 08:14:24,AUDNZD,Sell,0.02,0.00000,1.13881,1.14480,1.14138,34.2,3.82,00:10:14:24,0.35%
26.09.2022 19:00:00,27.09.2022 08:14:20,AUDNZD,Sell,0.02,0.00000,1.13788,1.14112,1.14138,-2.6,-0.37,00:13:14:20,-0.03%
26.09.2022 04:00:01,26.09.2022 09:26:00,AUDNZD,Sell,0.04,0.00000,1.13374,1.13952,1.13483,46.9,10.65,00:05:25:59,0.98%
26.09.2022 04:00:00,26.09.2022 09:25:56,AUDNZD,Sell,0.04,0.00000,1.13454,1.13952,1.13480,47.2,10.72,00:05:25:56,0.99%
26.09.2022 03:30:01,26.09.2022 09:25:53,AUDNZD,Sell,0.04,0.00000,1.13426,1.13787,1.13482,30.5,6.89,00:05:55:52,0.64%
20.09.2022 12:45:00,26.09.2022 09:25:48,AUDNZD,Sell,0.02,0.00000,1.13374,1.13389,1.13480,-9.1,-1.22,05:20:40:48,-0.11%
20.09.2022 12:00:00,26.09.2022 09:25:45,AUDNZD,Sell,0.02,0.00000,1.13426,1.13371,1.13486,-11.5,-1.49,05:21:25:45,-0.14%
20.09.2022 12:00:00,26.09.2022 09:25:41,AUDNZD,Sell,0.02,0.00000,1.13454,1.13371,1.13484,-11.3,-1.46,05:21:25:41,-0.14%
19.09.2022 23:45:00,26.09.2022 09:18:57,AUDNZD,Sell,0.02,0.00000,1.13508,1.12875,1.13507,-63.2,-7.42,06:09:33:57,-0.69%
20.09.2022 06:00:00,26.09.2022 09:18:57,AUDNZD,Sell,0.04,0.00000,1.13508,1.13251,1.13507,-25.6,-6.22,06:03:18:57,-0.58%
26.09.2022 03:30:01,26.09.2022 09:18:57,AUDNZD,Sell,0.10,0.00000,1.13508,1.13790,1.13507,28.3,15.93,00:05:48:56,1.50%
26.09.2022 04:00:02,26.09.2022 07:17:46,NZDCAD,Buy,0.02,0.00000,0.78234,0.77528,0.77903,37.5,5.45,00:03:17:44,0.51%
26.09.2022 04:00:02,26.09.2022 07:17:40,NZDCAD,Buy,0.04,0.00000,0.78133,0.77516,0.77906,39.0,11.36,00:03:17:38,1.08%
26.09.2022 04:00:01,26.09.2022 07:17:36,NZDCAD,Buy,0.04,0.00000,0.78209,0.77527,0.77910,38.3,11.15,00:03:17:35,1.07%
26.09.2022 04:00:01,26.09.2022 07:17:31,NZDCAD,Buy,0.02,0.00000,0.78288,0.77525,0.77907,38.2,5.56,00:03:17:30,0.53%
26.09.2022 04:00:00,26.09.2022 07:17:26,NZDCAD,Buy,0.02,0.00000,0.78176,0.77529,0.77900,37.1,5.40,00:03:17:26,0.52%
23.09.2022 21:45:00,26.09.2022 07:17:20,NZDCAD,Buy,0.02,0.00000,0.78133,0.78056,0.77902,-15.4,-2.34,02:09:32:20,-0.23%
23.09.2022 21:45:00,26.09.2022 07:17:15,NZDCAD,Buy,0.02,0.00000,0.78209,0.78051,0.77901,-15.0,-2.29,02:09:32:15,-0.22%
20.09.2022 14:00:00,23.09.2022 16:45:01,AUDNZD,Sell,0.01,0.00000,1.13102,1.13523,1.13403,12.0,0.61,03:02:45:01,0.06%
20.09.2022 06:00:01,23.09.2022 11:45:01,AUDNZD,Sell,0.02,0.00000,1.13317,1.13245,1.13442,-19.7,-2.44,03:05:45:00,-0.24%
20.09.2022 14:15:02,23.09.2022 11:45:01,AUDNZD,Sell,0.04,0.00000,1.13317,1.13624,1.13440,18.4,3.95,02:21:29:59,0.38%
20.09.2022 06:00:01,22.09.2022 05:00:02,AUDNZD,Sell,0.02,0.00000,1.13119,1.13240,1.13220,2.0,0.10,01:23:00:01,0.01%
20.09.2022 14:15:02,22.09.2022 05:00:02,AUDNZD,Sell,0.04,0.00000,1.13119,1.13611,1.13225,38.6,8.71,01:14:45:00,0.85%
20.09.2022 06:00:01,22.09.2022 00:30:04,AUDNZD,Sell,0.02,0.00000,1.13133,1.13245,1.13287,-4.2,-0.62,01:18:30:03,-0.06%
20.09.2022 14:15:01,22.09.2022 00:30:04,AUDNZD,Sell,0.04,0.00000,1.13133,1.13624,1.13287,33.7,7.62,01:10:15:03,0.75%
20.09.2022 05:00:01,21.09.2022 17:45:02,AUDNZD,Sell,0.02,0.00000,1.13130,1.13162,1.13239,-7.7,-0.98,01:12:45:01,-0.10%
20.09.2022 14:00:00,21.09.2022 17:45:02,AUDNZD,Sell,0.04,0.00000,1.13130,1.13523,1.13237,28.6,6.57,01:03:45:02,0.65%
20.09.2022 05:00:01,21.09.2022 13:00:03,AUDNZD,Sell,0.02,0.00000,1.13149,1.13162,1.13247,-8.5,-1.07,01:08:00:02,-0.11%
20.09.2022 14:15:02,21.09.2022 13:00:03,AUDNZD,Sell,0.04,0.00000,1.13149,1.13608,1.13245,36.3,8.41,00:22:45:01,0.83%
20.09.2022 05:00:00,21.09.2022 09:45:02,AUDNZD,Sell,0.02,0.00000,1.13190,1.13164,1.13286,-12.2,-1.51,01:04:45:02,-0.15%
20.09.2022 14:15:01,21.09.2022 09:45:02,AUDNZD,Sell,0.04,0.00000,1.13190,1.13624,1.13286,33.8,7.80,00:19:30:01,0.78%
20.09.2022 04:45:01,21.09.2022 08:00:02,AUDNZD,Sell,0.02,0.00000,1.13187,1.13049,1.13276,-22.7,-2.74,01:03:15:01,-0.27%
20.09.2022 13:15:00,21.09.2022 08:00:02,AUDNZD,Sell,0.04,0.00000,1.13187,1.13478,1.13266,21.2,4.85,00:18:45:02,0.49%
17.09.2022 14:21:31,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-42.85,00:00:00:00,-
13.09.2022 16:00:01,14.09.2022 06:44:51,AUDNZD,Sell,0.02,0.00000,1.12087,1.12392,1.12232,16.0,1.85,00:14:44:50,0.18%
13.09.2022 16:15:00,14.09.2022 06:44:46,AUDNZD,Sell,0.02,0.00000,1.12059,1.12532,1.12231,30.1,3.54,00:14:29:46,0.34%
13.09.2022 16:15:01,14.09.2022 06:44:42,AUDNZD,Sell,0.02,0.00000,1.12048,1.12532,1.12243,28.9,3.39,00:14:29:41,0.33%
13.09.2022 16:15:01,14.09.2022 06:44:38,AUDNZD,Sell,0.02,0.00000,1.12015,1.12524,1.12243,28.1,3.30,00:14:29:37,0.32%
13.09.2022 15:45:00,14.09.2022 06:00:00,AUDNZD,Sell,0.02,0.00000,1.12121,1.12353,1.12213,14.0,1.61,00:14:15:00,0.16%
13.09.2022 16:00:00,14.09.2022 00:05:01,AUDNZD,Sell,0.02,0.00000,1.12093,1.12389,1.12281,10.8,1.23,00:08:05:01,0.12%
12.09.2022 10:30:00,13.09.2022 05:12:19,AUDCAD,Sell,0.02,0.00000,0.89264,0.89421,0.89259,16.2,2.40,00:18:42:19,0.23%
12.09.2022 10:30:00,13.09.2022 05:11:57,AUDCAD,Sell,0.02,0.00000,0.89289,0.89421,0.89288,13.3,1.96,00:18:41:57,0.19%
12.09.2022 00:05:01,12.09.2022 13:15:00,AUDNZD,Sell,0.02,0.00000,1.11781,1.12225,1.11858,36.7,4.45,00:13:09:59,0.44%
12.09.2022 00:05:00,12.09.2022 11:45:00,AUDNZD,Sell,0.02,0.00000,1.11821,1.12201,1.11906,29.5,3.58,00:11:40:00,0.35%
12.09.2022 00:05:01,12.09.2022 06:15:01,AUDNZD,Sell,0.02,0.00000,1.11779,1.12225,1.11874,35.1,4.24,00:06:10:00,0.42%
06.09.2022 18:00:01,07.09.2022 19:53:09,AUDCAD,Buy,0.02,0.00000,0.88766,0.88593,0.88667,7.4,0.99,01:01:53:08,0.10%
06.09.2022 18:00:01,07.09.2022 19:42:45,AUDCAD,Buy,0.02,0.00000,0.88696,0.88592,0.88696,10.4,1.45,01:01:42:44,0.14%
06.09.2022 18:45:00,07.09.2022 18:15:01,AUDCAD,Buy,0.02,0.00000,0.88717,0.88560,0.88651,9.1,1.25,00:23:30:01,0.12%
07.09.2022 05:15:01,07.09.2022 17:45:02,NZDCAD,Buy,0.02,0.00000,0.79540,0.79171,0.79475,30.4,4.56,00:12:30:01,0.45%
07.09.2022 03:30:02,07.09.2022 10:58:03,NZDCAD,Buy,0.02,0.00000,0.79440,0.79299,0.79441,14.2,2.11,00:07:28:01,0.21%
06.09.2022 18:00:00,07.09.2022 10:57:04,AUDCAD,Buy,0.02,0.00000,0.88661,0.88590,0.88661,7.1,0.94,00:16:57:04,0.09%
06.09.2022 07:50:32,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-14.67,00:00:00:00,-
02.09.2022 07:45:01,02.09.2022 12:23:54,NZDCAD,Buy,0.02,0.00000,0.80077,0.79685,0.80030,34.5,5.20,00:04:38:53,0.52%
02.09.2022 07:45:01,02.09.2022 12:23:50,NZDCAD,Buy,0.02,0.00000,0.80073,0.79683,0.80033,35.0,5.27,00:04:38:49,0.52%
02.09.2022 07:45:01,02.09.2022 12:00:01,NZDCAD,Buy,0.02,0.00000,0.80027,0.79683,0.79962,27.9,4.20,00:04:15:00,0.42%
01.09.2022 13:01:13,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-58.19,00:00:00:00,-
25.08.2022 03:30:00,30.08.2022 19:30:06,AUDNZD,Sell,0.02,0.00000,1.11777,1.11827,1.11886,-5.9,-0.84,05:16:00:06,-0.08%
